242.0221,323.449,478.55655,513.5903,126.57735,213.56645,344.76825,377.74396,144.68135,125.43419,178.45914,164.67061,131.36815,189.77208,175.29378,207.98895,1
240.6228,323.96243,476.34134,509.32703,122.19674,212.4824,340.8644,371.65775,145.84972,125.44367,177.13715,164.61345,128.8956,182.87318,180.65498,210.01523,1
248.16647,329.60986,476.08313,510.1917,122.07822,210.21367,337.082,367.62698,158.30731,126.85953,184.63307,172.39093,129.77487,176.18712,184.96332,214.45274,1
249.67838,331.03494,465.77805,501.03888,117.59861,202.24039,325.23547,355.52808,160.98538,128.32263,184.18732,168.60362,133.44475,173.82082,180.6214,209.93625,1
249.90323,332.09637,462.66,497.23627,117.765915,204.08134,324.3995,353.69196,159.50507,127.895164,177.0854,159.52196,127.86594,172.14401,169.51367,197.97372,1
266.2987,349.55414,474.88934,506.18588,139.49026,227.4487,339.98416,367.47736,159.37946,129.98726,164.00981,146.29904,131.37819,176.01993,155.0381,186.95055,1
278.38394,358.52863,492.96036,525.063,137.12651,221.41628,343.9717,372.08316,151.58618,127.57768,160.28558,149.67897,131.63141,186.05202,160.76323,194.32509,1
273.22195,356.86908,494.22226,529.3726,141.24715,229.36397,351.02823,383.11636,142.93161,128.61336,156.93727,150.94684,128.82611,185.14297,164.40552,200.19049,1
253.25388,335.76733,491.21722,519.52423,131.65112,219.74445,355.80557,381.58218,135.003,127.90537,156.91115,158.77502,130.45259,183.56688,166.21364,204.90463,1
243.5583,318.269,487.16766,515.6356,133.77345,214.13947,357.71445,384.76318,124.12909,127.81776,166.84042,169.1734,132.24281,187.20401,169.99304,206.16418,1
224.54736,301.79077,479.65997,506.0196,119.49209,200.34152,348.70535,373.97168,126.27064,125.96149,170.13483,171.34743,133.20325,188.54024,170.74211,205.79326,1
225.21822,306.2333,479.66565,510.8298,121.49639,206.15619,350.50232,380.45667,129.8484,128.7711,174.97404,175.51071,134.86803,188.67413,182.673,215.50945,1
229.39542,312.88705,469.35794,503.88165,125.43295,213.78262,345.18307,377.6515,135.868,128.55693,178.2032,175.25018,131.68967,185.63902,184.49933,217.88538,1
135.819,96.61699,207.1189,200.52681,130.80624,173.19632,193.66385,227.8057,221.56711,293.33255,420.64102,454.28122,109.70302,186.1451,306.57446,333.88654,1
138.62155,99.273705,196.26605,186.61372,129.70082,167.84561,183.16483,215.11943,219.48463,292.52365,414.45126,445.60342,103.878914,182.1133,300.4174,324.2382,1
139.97453,99.96384,204.30609,190.2771,125.545,165.04861,191.91304,218.25732,221.91043,293.018,419.63272,450.37723,110.01953,186.18018,310.95792,334.70197,1
135.88945,98.28869,207.74776,196.06154,129.56458,175.92714,190.34119,221.22636,229.77682,304.26172,441.87027,473.5236,114.1703,194.17406,326.74768,352.14743,1
129.22005,98.11256,215.7201,212.15866,134.60681,187.21255,199.93657,236.84192,236.00128,319.2582,465.1873,498.86807,109.81357,199.83234,335.777,363.18396,1
118.10986,98.46828,208.2598,206.81369,132.41125,189.41602,198.13002,234.05405,238.7813,322.9827,464.43643,500.94943,121.464165,211.54451,338.22903,370.05807,1
118.51271,100.34399,200.96657,195.86385,133.19012,189.42479,198.08601,230.41782,237.96492,320.55087,453.32254,486.8196,123.47266,211.6101,329.46832,358.76273,1
124.290504,98.72426,197.40714,187.5472,136.7112,190.05122,191.26471,221.72578,226.3132,309.84723,426.86145,462.96402,115.63783,203.7758,313.91492,344.465,1
131.93887,99.95347,193.37411,184.8367,136.37735,185.65324,184.24911,217.59442,228.76437,306.47726,425.28833,459.5734,103.826256,186.10506,304.45474,331.22104,1
141.31844,100.82778,205.76328,194.31363,133.98761,177.38643,191.04167,220.63205,220.04477,294.10605,417.29227,451.63864,109.7299,188.12335,307.9778,335.88156,1
148.23885,101.867165,202.48827,190.14508,133.43451,168.18056,185.79294,211.42229,211.41852,279.97052,403.9338,437.41568,97.95083,170.5647,294.99118,320.68973,1
267.2088,343.32205,498.73306,527.586,101.16998,181.16515,348.80533,370.6473,261.60632,292.3206,62.645203,121.41867,137.62259,186.0454,148.959,181.4678,1
260.92654,329.37936,504.6991,532.06305,96.7438,171.74007,352.5219,373.21997,255.45776,290.01285,55.47805,116.043686,132.56955,180.59006,141.95172,174.11957,1
703.424,776.0865,897.03735,939.6394,91.29478,164.3949,352.78983,372.4463,255.10693,288.51135,63.26308,114.57785,133.19328,180.63893,154.54454,178.35695,1
755.07263,833.2951,947.99854,991.32,78.085014,154.38232,357.8307,373.8243,256.79865,292.88647,54.119576,114.40433,133.2665,182.37526,144.98807,175.94043,1
247.92369,317.65323,499.15607,530.01636,105.635345,180.4583,368.31436,392.90588,264.2293,299.7954,61.27892,125.45879,134.56732,187.82434,156.85599,191.14197,1
257.8548,328.8925,493.433,529.1397,100.73093,176.22913,354.366,381.6749,270.7783,304.18826,62.703857,125.56951,142.19373,191.71504,152.85538,188.68558,1
748.97375,833.2754,916.713,969.60284,84.35915,167.7407,348.93,374.9632,276.94565,307.3171,60.88702,123.44586,140.70964,187.00568,160.32928,191.08105,1
652.8179,729.3744,857.8492,899.7623,106.01058,185.35963,364.33563,387.27652,262.4516,300.66245,65.745125,125.74793,136.29857,189.06998,154.34253,185.92203,1
294.6793,367.253,536.4631,567.91003,123.631516,201.90935,375.20752,400.46313,272.23798,306.15775,60.79893,123.49196,139.35152,194.47493,153.88069,187.87334,1
312.98334,385.5533,567.86096,614.3203,101.88935,182.5684,368.65805,408.94028,289.90784,321.75903,78.99609,133.6102,154.17896,205.1631,187.43953,216.4912,1
305.02466,389.3461,587.06573,626.0864,95.76602,187.68863,395.387,425.94125,312.39474,347.85422,85.08862,153.6091,162.64795,217.59877,192.99362,226.34074,1
305.08646,390.20615,581.39886,617.8668,134.78664,226.1616,423.36816,453.32727,314.3233,353.8565,80.42563,153.03722,163.41032,223.70221,183.83795,223.55498,1
299.82965,381.96286,562.453,598.5464,115.74978,203.49529,396.5491,423.50964,307.78772,344.6118,72.57353,138.06223,164.07986,221.17961,172.18706,207.415,1
275.6321,354.83273,508.40262,544.9908,117.94047,201.90895,364.1194,393.869,286.50314,315.39853,64.959984,126.61581,148.69882,195.22203,157.25458,187.4527,1
237.12617,304.2405,446.027,476.0668,117.167725,191.5443,322.32254,349.43793,255.26654,285.2851,64.59753,121.55469,133.89722,180.61069,142.08452,174.61488,1
189.4553,260.37283,381.11298,414.3188,106.51335,182.78627,269.5084,302.30496,245.4902,268.92615,59.630913,116.01537,125.548676,169.13188,148.18059,179.0939,1
188.76677,261.50497,390.39752,422.82263,102.59019,178.5894,281.27884,311.86853,268.95712,294.47916,61.16663,115.81517,135.3633,180.17728,145.47012,176.26576,1
209.95676,288.1759,407.27444,438.92197,126.18264,207.9372,291.38864,322.58005,166.82678,199.59253,115.727875,148.72244,133.3497,187.63455,177.78133,210.60315,1
273.06866,349.57736,497.78818,533.5606,113.37598,193.88455,351.88388,380.28665,196.42242,192.00528,117.08872,106.04475,139.44928,190.63042,179.78568,207.81425,1
260.21387,332.06052,492.39474,525.5921,99.275696,176.31088,347.92438,372.55182,197.35077,188.09499,120.897705,106.7061,133.34473,179.16237,183.98563,207.20833,1
256.43726,334.04715,461.95267,497.78912,102.50778,182.7669,335.03894,361.4228,286.25656,312.9894,65.13278,121.822014,148.34705,195.98601,154.3806,189.38316,1
262.06635,337.33566,461.02637,499.3956,105.12095,183.37032,328.9184,357.88297,286.38068,309.86203,63.280212,124.14153,143.54678,187.39867,153.23776,187.641,1
259.7804,339.96387,463.55756,499.8356,101.647964,185.24869,329.38824,355.8845,284.2287,307.39545,62.545887,120.68738,143.45189,188.44885,149.38025,185.04866,1
255.90228,332.9419,461.89423,498.94864,99.89681,180.93265,327.56546,356.09857,280.8006,307.3566,62.819447,125.30989,143.95581,189.99818,148.92302,186.32832,1
252.30319,330.3543,477.51062,511.91165,91.3769,174.71907,336.9558,362.0438,281.64722,313.6061,64.23199,126.594345,145.06406,195.17844,147.55011,184.48224,1
242.27449,310.1367,483.15234,510.04932,100.488716,173.58432,355.5175,375.36978,276.82516,311.32043,65.076744,123.677605,126.50228,176.7821,157.95837,189.15605,1
228.83684,297.7796,477.1632,501.25424,91.29373,166.26788,350.3759,368.06247,270.23096,306.13196,61.293255,121.78257,129.71797,178.3524,141.94806,172.59624,1
218.81212,285.73148,476.91898,499.64417,87.5367,160.46225,355.5003,372.75793,268.6123,305.09558,62.80018,121.48468,129.8133,178.41501,143.75066,174.3643,1
221.70973,287.5481,472.67374,498.04007,96.0493,168.45839,354.7214,375.19144,268.66748,305.13895,62.9852,123.59849,130.38304,179.65529,144.42899,175.27026,1
249.61353,322.6037,485.4807,517.89264,87.64955,166.02126,341.5119,365.38596,269.92334,308.62967,64.57332,125.33884,141.32559,194.84625,145.46588,178.73984,1
271.11862,350.9606,485.26328,520.831,102.99261,186.21866,339.53644,365.45013,286.19775,318.26413,68.34628,128.72328,146.39156,195.22491,145.62653,180.21884,1
162.6561,99.903404,228.92867,205.79,97.542915,141.70706,197.22502,222.37535,134.14503,79.685425,237.43304,216.31766,96.206856,149.65398,180.19742,199.11974,2
160.3063,101.83512,214.3448,192.48224,97.55704,134.38918,184.51294,207.88805,122.983246,77.47124,224.5972,203.9376,93.57352,147.08708,186.26572,206.60439,2
171.84709,104.173035,239.1785,213.07181,102.22132,123.05322,185.01974,200.91202,105.86292,75.125984,223.73915,208.22255,103.86754,159.56915,196.97601,222.14946,2
187.52246,122.47573,226.522,196.3597,114.19354,107.90459,186.04138,192.01283,83.55496,78.04594,209.6596,203.75742,113.107445,168.65495,182.14719,209.23099,2
193.44595,130.3241,229.40894,198.441,119.3255,101.228584,187.01372,189.637,78.716354,81.22116,211.10405,203.87434,120.00782,177.47806,185.98972,212.57362,2
186.98576,125.2036,227.69878,195.32468,114.104996,106.24917,184.34476,187.24051,88.60053,79.129715,211.57175,199.91008,114.122795,174.35884,187.30511,212.73589,2
171.34303,108.65538,232.78812,204.12738,103.87623,123.692154,184.14668,197.64,108.17846,77.0447,215.28444,203.76244,100.47612,156.60197,188.48717,214.41379,2
152.19066,93.15438,233.65544,211.22107,99.71044,142.18674,185.9282,212.08511,128.07716,82.28556,223.85442,206.19391,94.22955,141.5277,187.87653,211.91566,2
109.902504,104.64906,176.01581,174.78386,95.54381,143.42136,189.45322,215.53284,132.45335,82.36032,222.70454,202.76779,88.6953,128.96732,189.64552,207.35675,2
103.312416,113.98847,169.42882,180.66151,99.12002,147.83171,190.529,219.17638,136.82509,86.96301,223.89404,203.98094,86.29313,117.583275,188.16937,201.58734,2
125.11768,80.76207,207.72302,192.61201,108.12811,160.71327,187.87766,215.79636,148.12263,97.04261,230.62622,202.9807,96.03517,113.053024,172.40552,177.29015,2
134.84169,84.21639,204.22906,185.14607,105.05617,152.36089,185.22147,207.37717,145.40068,89.69546,218.03058,194.0702,88.262955,119.99908,165.07388,179.76212,2
149.54314,92.444084,206.79253,185.57497,102.33345,145.70067,176.1331,202.9947,136.39436,83.26823,212.36938,192.95483,93.74514,134.29517,166.84727,185.73514,2
159.6463,100.667534,210.2257,189.02095,107.606445,145.668,173.19218,202.26978,136.41887,84.33842,222.81046,197.06656,97.99576,142.9832,173.46425,190.15741,2
157.03694,96.870155,222.59543,200.62856,106.49088,148.2758,186.62495,212.74532,141.25995,85.076546,232.0879,208.77379,98.36126,138.72745,181.07579,198.31436,2
153.96721,97.7776,224.28435,204.8281,103.68911,146.84554,192.02702,220.00714,133.7735,84.398026,233.08698,211.38425,100.80531,142.66048,185.67915,202.55646,2
163.59315,104.275246,226.24948,205.33664,99.27165,137.22493,191.48586,216.7271,127.37721,81.23699,230.79237,210.34424,102.90961,149.84326,194.41046,211.27101,2
163.5589,102.267746,231.97449,206.91226,102.67584,140.1547,188.66035,209.38554,136.39886,84.19572,230.25943,207.08804,108.388695,155.14981,192.09322,213.64154,2
161.36295,101.591484,230.51578,206.99289,100.68021,138.68456,189.8718,212.11874,130.35954,81.86786,224.15283,207.31522,105.57706,152.403,184.07,207.01904,2
163.04095,103.26522,223.60274,201.48894,98.41444,138.63853,194.80862,218.75122,130.01744,77.16859,235.76093,215.5595,95.49698,146.03767,194.77124,213.82819,2
188.8896,126.70699,215.74234,190.29456,120.53081,126.43949,172.92517,185.52277,106.73678,84.31028,208.22511,197.96336,105.27136,163.12338,190.81473,217.31075,2
195.15836,141.38005,218.48055,187.80959,142.96265,114.82041,169.03896,160.34058,78.3056,99.928825,189.12648,190.91693,139.11667,184.49527,166.83171,193.5561,2
185.50746,141.37332,213.80005,185.40045,139.24347,116.48993,167.8188,157.46762,78.98491,103.37778,190.11064,189.40544,138.61333,181.53009,176.58725,198.40327,2
192.02509,131.75415,205.33875,175.74913,115.95932,113.23505,164.58989,174.14507,86.56758,79.532715,201.13388,190.14491,117.384056,169.8753,176.79546,200.24281,2
162.61552,104.34411,227.2459,201.97627,107.74136,144.97012,189.78502,213.8422,135.79741,83.29525,231.66058,210.02345,108.2767,154.76117,182.2001,201.8531,2
108.139435,124.05158,161.14326,174.86316,113.05288,159.05986,174.92514,206.61295,134.45572,95.41378,203.22488,184.64449,103.05034,127.06987,172.36472,180.57034,2
107.84237,129.86894,174.59137,188.94142,111.36838,160.66028,195.13876,221.7765,142.97127,98.99169,217.44733,198.4191,102.20482,118.21247,182.27863,190.84286,2
131.25821,91.002205,187.77057,170.86578,116.47463,162.05307,166.49672,192.688,155.01675,97.29348,219.7477,190.6018,96.937836,113.00113,163.17494,168.76624,2
182.8351,237.31715,454.92902,473.8101,111.4665,193.27446,330.61664,358.71936,164.56952,184.90152,116.665276,138.06552,129.87671,183.26364,176.21979,208.44815,3
176.20058,235.06358,447.31726,469.73413,112.536385,198.42801,326.01163,358.5037,164.72731,184.11127,114.33316,134.87288,129.10477,181.5991,173.7263,206.01266,3
177.85057,234.87819,451.06488,470.8325,112.33103,196.38799,326.08255,355.9302,160.9586,183.21985,116.20154,137.50339,127.38375,183.06366,173.70677,207.2374,3
172.285,229.80592,445.14136,465.9092,112.159584,194.37593,325.93527,356.47467,160.7443,184.83684,116.074036,136.49179,128.0778,184.46306,172.23383,204.79828,3
172.23947,232.82214,445.63434,466.6321,113.72764,199.9345,324.1686,355.49963,175.88974,205.57883,112.1528,145.45929,127.68042,175.97853,171.1199,201.424,3
170.60133,228.25478,445.90433,465.35437,113.69372,194.16574,325.12915,354.27054,280.32657,317.20966,84.21119,145.01778,137.63635,186.01422,154.59224,187.85844,3
170.76012,229.33803,446.31055,467.55685,114.03344,198.28195,326.92078,358.61462,277.38486,306.26068,61.028366,121.56091,140.78304,186.26256,156.37167,186.34659,3
167.50378,226.87157,440.6554,460.3295,115.94464,200.24826,325.92264,356.4285,271.7952,306.80716,60.75309,123.40756,133.66202,182.4086,148.0436,179.54321,3
173.34372,221.62004,452.77844,467.22107,108.97446,187.0115,329.77466,354.885,261.7304,299.60092,64.95903,125.92844,127.443375,175.56819,146.22473,179.46902,3
156.11249,198.60234,445.75092,454.83337,92.28473,165.29994,320.5,342.0018,261.03912,295.38925,56.932476,114.063774,129.79681,172.07977,137.32025,165.76501,3
153.35146,189.58992,445.66428,453.48697,84.48919,157.20645,321.2945,342.48825,261.80807,292.68192,54.18188,109.18575,128.33324,168.3681,145.63123,170.14961,3
158.5484,210.68533,447.30154,460.28778,107.77697,190.04572,330.40576,355.81976,268.4321,299.93832,64.47131,124.83915,143.02707,187.13129,148.08011,179.43623,3
168.16286,232.13843,437.8727,461.96866,119.58125,203.81097,323.29825,357.68472,273.66162,304.2794,63.464436,124.25149,138.26485,185.73384,154.86258,186.60483,3
179.15239,247.20958,441.96945,464.67657,127.89983,210.01205,323.97995,354.49722,277.52426,306.98297,71.7614,130.0335,140.472,190.04137,166.85081,196.66223,3
175.37408,245.38599,427.31387,453.01657,128.04376,212.17027,312.08978,345.1341,287.27377,311.0138,66.82783,127.32829,144.53552,191.29337,172.639,202.69997,3
174.48016,244.45795,428.60312,458.80096,124.402336,206.3012,311.2265,347.88297,286.36017,309.44632,62.23746,125.92704,152.01138,196.72365,169.37111,202.80835,3
177.08345,248.82469,420.03043,449.8009,126.3398,212.39972,302.28604,339.2937,281.24612,308.35474,66.85456,131.28851,140.81808,188.41266,164.07404,197.15201,3
162.29976,234.94058,420.3513,448.7486,116.900734,204.47282,302.3689,339.2649,278.54617,308.3788,75.67392,137.64331,146.28299,192.58722,163.05287,195.66206,3
162.2229,228.19534,435.71362,454.97098,122.49721,204.09714,313.7376,343.7329,278.93997,311.08154,75.38993,137.5002,138.37679,184.7588,164.41412,194.9188,3
152.56804,226.52791,434.368,456.87003,116.44463,202.38037,309.37076,341.47827,271.80853,305.9059,87.36553,148.71918,143.05371,190.01398,167.45943,201.39888,3
154.57814,178.58588,117.631386,134.20367,127.99019,192.84578,174.43387,210.78665,251.66187,321.6616,535.2736,554.6919,125.7426,213.97557,390.0674,412.19196,3
154.09392,171.73752,129.8655,147.50777,134.98814,201.62083,192.37898,231.43295,238.34225,303.8931,504.36206,527.67725,125.285065,208.95044,369.9674,395.321,3
163.06595,165.55025,133.1867,136.70393,136.79558,198.31384,199.48486,231.84885,235.0993,297.51074,487.6332,512.24274,120.89119,200.2249,355.0324,380.26474,3
180.43176,164.64337,121.4076,114.6646,142.43764,187.32146,179.53203,210.02716,220.5393,283.97702,462.29584,484.3313,104.483086,182.48604,329.84833,350.98502,3
176.10141,164.65839,122.17354,115.23028,135.77576,184.41689,179.85487,212.30214,223.13953,291.4624,471.4614,490.97263,115.85896,197.62312,338.90543,359.24078,3
176.00679,176.03894,107.628845,114.690346,132.14336,184.45966,169.96881,205.38667,234.30487,303.827,497.05698,516.38336,129.60782,215.2706,366.09958,388.16205,3
258.9794,293.09494,63.800945,128.37305,132.07278,184.4531,157.30238,194.70793,229.04396,297.40503,503.9174,525.56146,125.17788,212.50403,372.3174,398.28534,3
253.70969,297.17352,61.464226,125.08953,129.02151,187.1498,150.5503,183.04155,221.18039,278.5731,513.2243,526.6386,108.71826,188.3801,375.08212,393.90375,3
257.10327,298.66953,64.15718,124.37937,130.29663,181.0737,144.98486,173.92593,216.90714,262.72302,508.16107,519.318,104.95621,175.52226,375.4917,392.50632,3
274.40884,314.9101,83.43195,141.80017,133.51637,185.7831,144.64987,180.16664,217.30908,277.7005,497.6673,512.365,103.26263,188.02878,360.88193,380.36557,3
281.77344,318.05728,79.89326,139.93399,126.88424,179.88785,161.36644,198.06894,228.89206,299.53482,499.52103,521.322,111.3596,198.9336,358.52084,382.23077,3
282.9092,316.7253,74.084045,132.42043,130.813,185.15475,161.54752,196.73967,229.02817,299.47452,489.38736,512.92096,115.38884,198.40297,351.3288,375.87238,3
267.36615,297.9669,47.372665,111.79204,133.81232,189.79002,159.5345,195.52042,227.18292,295.6586,478.43552,505.37347,122.97256,206.10594,344.76816,373.87527,3
108.0703,146.6538,396.8033,403.63498,132.53484,208.90302,384.78348,407.4823,140.57364,162.69328,127.28534,141.8702,133.33861,189.78442,162.99857,199.52907,4
112.23454,152.32793,406.41418,411.1706,131.51016,207.1225,387.19882,407.48846,140.58171,164.50145,129.25182,142.73616,136.70644,195.35405,165.74927,202.2868,4
103.84917,142.22264,389.99036,398.43265,134.26364,216.06636,380.43207,406.52667,145.88844,162.92343,129.39934,142.06993,139.30672,196.78142,174.447,212.20805,4
104.51238,134.26335,386.0875,393.1894,133.10426,213.57913,372.3697,398.6793,144.48653,162.84035,130.01813,144.10757,136.62799,196.62846,179.94351,216.79813,4
106.963356,135.44019,392.2044,398.28217,132.03957,213.5576,373.11435,399.61484,143.10179,162.29497,129.8186,145.77356,134.08472,195.26038,178.84138,218.0364,4
100.36402,137.9809,385.99808,397.2898,128.37039,213.45525,369.8976,399.56268,147.2854,163.13324,129.49533,142.09326,137.6483,195.4314,177.68134,215.25801,4
100.14779,138.49306,386.02197,397.04218,132.54004,213.58176,368.74612,397.91537,146.86551,163.14445,125.75229,140.40575,135.34239,189.96194,171.12535,208.032,4
99.95003,136.97032,393.82285,401.00262,136.4142,212.24586,385.94708,410.87744,144.83084,165.97893,125.59296,142.0249,132.77286,187.13445,164.77489,200.87604,4
108.39408,137.66681,405.78204,409.982,126.72198,198.20576,398.29468,417.91403,141.11295,175.16858,120.28303,143.8617,123.01147,180.00986,158.97818,192.77342,4
108.83773,136.57582,404.4355,403.75232,123.63316,196.29367,400.3445,414.44022,137.69551,176.43233,116.208305,140.44499,119.43411,175.9429,150.5296,182.57277,4
102.39916,136.39691,398.92645,400.5878,128.45656,205.80319,400.5079,419.11237,135.36337,172.76712,117.83134,139.34529,120.25638,178.77031,151.77489,183.77396,4
102.0524,134.86319,394.71616,399.70975,143.91164,223.87238,395.61108,420.34238,143.30269,160.7365,127.88662,140.75925,133.22998,192.95541,165.56705,203.91534,4
96.04455,135.21562,394.35272,402.65292,132.4125,211.2701,377.23413,404.51184,151.90913,153.08748,141.38416,143.45518,138.51309,191.49251,180.5318,215.16374,4
84.349106,130.27246,378.3907,389.59433,115.79083,200.22336,359.97733,388.1489,160.81396,153.84196,142.58182,138.73846,138.47775,188.49243,185.04457,219.00269,4
90.30126,128.91205,375.0066,387.42456,119.3017,200.03741,354.77982,384.20496,158.58963,157.81175,139.52283,136.45886,140.22995,194.37733,187.60927,220.2531,4
92.89837,131.66937,376.93616,387.85223,134.56502,211.94005,360.1899,390.08838,150.28734,161.05688,135.39552,143.01219,142.1692,200.11198,184.43456,221.61223,4
290.62408,304.74307,64.61019,119.53315,153.49329,188.10423,164.99686,193.95102,255.55284,287.82336,42.900593,96.04942,126.47946,170.36954,149.82457,171.03632,5
291.4667,304.9239,62.750305,121.49647,146.80696,182.92006,170.92586,202.27567,227.8944,256.75122,66.5828,108.790665,126.02867,160.30302,151.07784,169.1666,5
280.74203,299.97437,63.84424,125.75176,143.77933,184.25012,167.49005,199.91328,259.8387,291.01416,47.11878,104.79729,133.70146,179.04608,148.07416,175.15645,5
269.25064,290.03903,63.231068,124.961075,140.67871,181.47964,160.8182,194.88737,270.8608,297.16776,53.227795,113.66446,142.12633,189.08545,151.6553,184.38495,5
264.62866,288.33032,58.209557,113.4415,140.58107,181.6382,154.31076,181.8548,273.3162,297.17023,61.181244,121.44831,142.62848,188.69325,162.10648,195.2925,5
244.16159,271.98135,51.746834,103.63898,128.6853,169.00436,146.37964,171.1716,281.35272,295.87262,54.949825,115.55506,146.23474,184.43094,161.28241,195.36536,5
248.5984,276.08856,56.879955,111.17104,132.71548,171.61752,146.91496,173.35588,279.73563,297.89398,59.073494,119.45801,144.33916,185.66948,164.75987,196.79065,5
264.3988,290.17575,69.54428,125.9281,134.9626,178.91466,158.60335,190.20686,277.34192,298.64606,50.98844,107.784744,142.14369,185.88878,154.30672,183.39992,5
270.9507,286.62677,60.992462,123.50279,141.27757,178.81425,153.43742,188.59804,259.69547,282.74323,52.95113,109.77124,129.96654,170.96692,145.8463,175.36217,5
275.558,292.46756,62.813152,123.51716,141.92462,182.91057,161.35832,196.7003,254.56996,277.42047,44.779514,99.29733,128.85335,168.08395,145.59726,173.29326,5
270.42346,288.06348,62.837463,123.3607,140.72435,185.88493,166.7364,201.38504,257.79422,283.198,48.969097,108.012344,130.0756,173.25491,147.79315,178.82878,5
273.1747,295.32486,66.01713,125.91315,142.59848,184.81389,164.71028,198.256,270.57202,293.5684,53.604507,113.737366,144.34628,184.38911,158.02519,186.4801,5
274.12878,296.9468,63.850685,127.17153,137.61992,182.86441,172.4587,206.51161,271.0115,299.3609,52.746273,111.99657,136.38866,183.84016,162.66035,189.2223,5
276.28073,297.16013,59.51155,124.98157,137.61607,182.9289,173.13797,208.94856,268.9886,300.73578,48.99823,110.10989,140.76218,188.74953,151.87762,179.67868,5
272.26154,293.75504,58.204163,121.10889,142.62042,185.58594,165.18315,198.95251,269.0975,300.75058,48.564163,110.07732,138.36621,189.30089,155.7029,184.86574,5
274.14282,298.6729,62.653004,126.60879,139.4876,187.06377,166.96478,201.95924,269.01096,297.40076,48.44025,109.74321,134.15552,180.28622,159.29875,184.85846,5
275.46973,297.02213,62.71448,127.20244,139.68752,183.03262,168.06233,205.26524,269.6778,299.01578,59.513668,119.737526,132.30745,178.4211,160.75887,190.60614,5
274.32745,296.33325,61.86527,124.155045,139.73126,181.57874,161.58177,196.14923,273.77475,297.25583,60.40091,122.21147,138.18736,180.25183,163.66193,195.08717,5
270.72272,293.71417,64.58673,121.43718,145.277,186.12886,150.20247,183.00378,267.71265,293.52267,59.844154,118.5407,139.41223,181.44318,148.66814,179.4577,5
272.40042,293.1141,58.8179,121.73281,141.05939,181.89262,150.16647,185.88582,269.2405,294.50916,49.256504,112.20228,141.86821,188.50272,143.14255,178.72984,5
270.50925,293.0718,60.697052,119.69535,136.97586,181.13782,153.55869,185.73448,268.8383,290.957,55.14906,116.17161,135.65645,177.49971,148.67728,182.21288,5
270.41962,296.1324,66.64429,127.64954,138.58044,184.91045,158.65184,193.1546,269.034,295.46658,45.569862,107.02189,138.74371,185.96103,146.8769,181.96637,5
272.37036,295.50122,66.6612,127.57215,141.04906,184.51097,157.60046,192.97807,267.59256,293.8464,50.065456,111.18365,134.60007,178.82437,149.67041,181.49156,5
281.8345,305.30994,64.768166,127.40734,148.27554,189.06348,148.08087,184.24388,282.11624,308.4925,60.909233,123.46053,143.18192,185.94118,147.71715,182.1219,5
294.93945,312.29077,77.97493,136.36133,152.18698,186.13393,153.23636,190.01283,274.71628,303.16196,45.144135,99.93182,133.54114,175.0707,142.13765,165.93059,5
298.65768,308.641,75.020485,122.61133,153.65672,176.1304,149.55815,173.29674,872.8597,809.44104,1016.40326,982.02423,118.85172,157.09544,137.79424,153.53038,5
308.07904,305.13724,65.059,106.86483,154.36726,165.69438,153.58221,177.46675,276.37213,295.01962,31.72215,69.15535,137.56406,160.47287,125.658356,137.60997,5
